"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0065002","GO:0065002","intracellular protein transmembrane transport","14/1840","55/18870",0.000624848843591784,0.0108661794255574,0.00954429372629849,"PEX10/DNLZ/HSPD1/TOMM40/TIMM50/TIMM21/PEX16/PEX5/SEC61A1/TIMM44/PEX14/PEX26/TIMM23/AKT2",14
"GO:0043489","GO:0043489","RNA stabilization","17/1840","74/18870",0.000627446122584033,0.0108776693535633,0.00955438588873087,"EIF4ENIF1/PAIP1/MYD88/IGF2BP1/FUS/CSDE1/HNRNPD/HNRNPC/YBX1/LARP1/IREB2/SYNCRIP/DKC1/ANGEL2/NRDE2/METTL1/CIRBP",17
"GO:0006400","GO:0006400","tRNA modification","20/1840","94/18870",0.00063000557357695,0.0108884347900976,0.00956384169507745,"TYW3/DUS3L/THADA/NAT10/TRMT1/THG1L/WDR6/TRMT2B/WDR4/AKT1/TRMT61A/TRMU/QTRT1/URM1/QTRT2/HSD17B10/DUS1L/RPUSD4/METTL1/PUS1",20
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","34/1840","196/18870",0.000652594841291119,0.0112442491519393,0.00987637074953657,"CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/PRMT2/MAD1L1/GTSE1/NBN/PML/CCNG1/AVEN/INCENP/DYNC1LI1/IK/BIRC5/USP47/ACVR1/TPRA1/TRIM39/ZW10/CENPF/ZFP36L2/NDC80/BUB3/SPC25/CHMP4C/NACC2/ZNF830/CTDSP1/FBXO7/MIIP/GEN1",34
"GO:1903649","GO:1903649","regulation of cytoplasmic transport","10/1840","32/18870",0.000655087782739871,0.0112526852466356,0.00988378058168928,"RAB21/MSN/CHMP3/EIPR1/EZR/RAB11FIP3/PTPN23/MTMR2/LRRK2/DNAJC13",10
"GO:0006986","GO:0006986","response to unfolded protein","26/1840","137/18870",0.000694128773635779,0.0118869552485127,0.0104408907638989,"VCP/HSP90AB1/SERPINH1/HSPE1/HSPD1/HSPH1/HSP90AA1/BAG3/DNAJA1/HSPB8/ATF6B/TMEM33/DERL1/HERPUD2/HSPA8/PIK3R1/MFN2/QRICH1/CREB3/PPP1R15A/DDRGK1/ATF6/DERL2/VAPB/COPS5/HSPA1A",26
"GO:0051653","GO:0051653","spindle localization","15/1840","62/18870",0.0007239017328825,0.0123591368802462,0.010855630849529,"PLK1/SPAG5/KAT5/KPNB1/NSFL1C/CFL1/MAPRE1/ASPM/SAPCD2/ZW10/ESPL1/NDC80/ACTR3/SPRY2/CENPA",15
"GO:0000245","GO:0000245","spliceosomal complex assembly","20/1840","95/18870",0.000726134187343046,0.01235968403123,0.0108561114388416,"SF3A1/SNRPA1/RBM5/SNRPF/PUF60/PRPF19/SNRPC/SF3B4/DDX23/PRPF6/SRSF6/SF3B3/PHF5A/SNRPB2/BUD13/DDX1/SNRNP200/SFSWAP/SCAF11/HTATSF1",20
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","30/1840","167/18870",0.000734391590702586,0.0124488433469999,0.0109344244009986,"VCP/RAN/ALDOA/ENO1/NDUFA9/NT5E/NDUFB8/ATP5PB/ATP5MF/NME2/NDUFS3/NME1/FIS1/ATP6V1B2/NDUFA10/HSPA8/NUDT15/NUDT16/SDHC/OPA1/NDUFB4/ATP5MG/NDUFS6/STOML2/NMNAT1/LRRK2/ATP5F1E/HSPA1A/ATP5MC1/SLC25A13",30
"GO:0019348","GO:0019348","dolichol metabolic process","8/1840","22/18870",0.000735804876482815,0.0124488433469999,0.0109344244009986,"MPDU1/DOLPP1/DHDDS/ALG8/ALG1/ALG13/ALG9/ALG3",8
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","22/1840","109/18870",0.000740882262122602,0.0124596876237804,0.0109439494565668,"VCP/NGLY1/DNAJB12/HSPD1/BAG3/HSPB8/AUP1/ATF6B/TMEM33/DERL1/HERPUD2/PIK3R1/QRICH1/CREB3/UFD1/PPP1R15A/DDRGK1/ATF6/DERL2/VAPB/COPS5/HSPA1A",22
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport","22/1840","109/18870",0.000740882262122602,0.0124596876237804,0.0109439494565668,"RAPGEF3/ANP32B/RAN/MDFIC/MAVS/CPSF6/MX2/HSP90AA1/BAG3/KHDRBS1/NUP214/ZPR1/TRIM28/RBM22/AAAS/FERMT1/PIK3R1/FLNA/DMAP1/TXN/NRDE2/IPO5",22
"GO:0090158","GO:0090158","endoplasmic reticulum membrane organization","6/1840","13/18870",0.00079919083128304,0.0133206376834327,0.0117001637551885,"ARL6IP1/REEP5/VCPIP1/ATL2/ATL1/VAPB",6
"GO:0090235","GO:0090235","regulation of metaphase plate congression","6/1840","13/18870",0.00079919083128304,0.0133206376834327,0.0117001637551885,"CDCA8/SPAG5/KAT5/MAD1L1/INCENP/BIRC5",6
"GO:2000622","GO:2000622","regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","6/1840","13/18870",0.00079919083128304,0.0133206376834327,0.0117001637551885,"RBM8A/MAGOH/HNRNPAB/MAGOHB/NBAS/UPF3A",6
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","16/1840","69/18870",0.000804488594691918,0.0133692675632678,0.0117428777431362,"HSP90AB1/HNRNPA1/CCNA2/CCT3/CHTF8/HSP90AA1/CCT5/CYP1B1/CCT6A/GFER/NEK2/XRCC5/CCT7/DKC1/CTNNB1/CCT2",16
"GO:0006979","GO:0006979","response to oxidative stress","59/1840","400/18870",0.000841033286691965,0.0139353509479315,0.0122400963040684,"SPHK1/PEX10/AIFM2/MAPKAP1/MET/PSMB5/BANF1/MACROH2A1/RBPMS/MCTP1/PRNP/BRF2/SOD1/SIRPA/RIPK1/CAPN2/ARL6IP5/THG1L/STAT6/TXNRD2/KEAP1/CYP1B1/ADPRS/MAPK7/PPIA/MICB/PNPT1/MGST1/PRDX6/STX4/MPV17L2/FANCD2/AKT1/WRN/PRDX3/MAP2K4/PXN/MMP3/NUDT15/AXL/TXN/FOSL1/GPX8/PPIF/PEX5/NDUFB4/PPP2CB/MAPK13/PEX14/GSS/C19orf12/ATP2A2/VRK2/LRRK2/FER/HSPA1A/OGG1/MSRA/RLIG1",59
"GO:0007549","GO:0007549","dosage compensation","10/1840","33/18870",0.000858614400604785,0.0141432172674401,0.0124226753993969,"HCFC1/MACROH2A1/MCRS1/EXOSC10/MSL3/EIF1/METTL3/WDR5/RBM15/KANSL2",10
"GO:0016556","GO:0016556","mRNA modification","10/1840","33/18870",0.000858614400604785,0.0141432172674401,0.0124226753993969,"TRMT61A/HNRNPAB/TRUB2/DKC1/METTL3/VIRMA/RPUSD4/ZC3H13/PUS1/CMTR2",10
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","32/1840","184/18870",0.000885154604683223,0.0145377585219464,0.0127692201666675,"VCP/RAN/ALDOA/ENO1/NDUFA9/TYMS/NT5E/NDUFB8/ATP5PB/ATP5MF/NME2/NDUFS3/NME1/FIS1/DTYMK/ATP6V1B2/NDUFA10/HSPA8/NUDT15/NUDT16/SDHC/OPA1/NDUFB4/ATP5MG/NDUFS6/STOML2/NMNAT1/LRRK2/ATP5F1E/HSPA1A/ATP5MC1/SLC25A13",32
"GO:0071357","GO:0071357","cellular response to type I interferon","18/1840","83/18870",0.000911574734642986,0.0148846374549118,0.0130739007994849,"OAS2/OAS1/IFIH1/MAVS/MYD88/IRAK1/CNOT7/IRF7/CACTIN/TRIM41/IFIT1/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",18
"GO:1902117","GO:1902117","positive regulation of organelle assembly","18/1840","83/18870",0.000911574734642986,0.0148846374549118,0.0130739007994849,"SPAG5/MSN/ARHGEF5/RALB/CAPRIN1/RAB3GAP1/SH3GLB1/UBAP2L/PDCD6IP/PAN3/PIP4K2A/CNOT6L/CEP135/SNX7/CNOT1/CNOT2/PIP4K2B/ENTR1",18
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","33/1840","192/18870",0.000915482765203809,0.014905120846811,0.0130918923585362,"CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/DTX3L/MAD1L1/CUL4A/GTSE1/EIF2AK4/NBN/PML/PARP9/PRPF19/CCNG1/INCENP/DYNC1LI1/FANCD2/IK/BIRC5/CCAR2/TRIM39/ZW10/CENPF/NDC80/BUB3/SPC25/CHMP4C/TELO2/ZNF830/NEK11/GEN1",33
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","49/1840","319/18870",0.000924633973055475,0.0150106041232734,0.0131845434490752,"CAV1/TNFRSF1A/CD44/EIF5A/HIPK2/CUL1/ENO1/SOD1/CUL4A/ARL6IP5/BCAP31/NBN/PML/BCLAF1/NOC2L/DNAJA1/CYP1B1/HINT1/NDUFS3/MAPK7/PPIA/FIS1/MLLT11/SHISA5/AKT1/PIAS4/USP47/IFI16/PIK3R1/DYRK2/CCAR2/MYBBP1A/QRICH1/CREB3/PPP1R15A/MAP2K4/OPA1/DDIT4/PPIF/UBQLN1/TAF9/NACC2/LRRK2/IFI6/HSPA1A/FBXO7/SFPQ/CTNNB1/MIF",49
"GO:0070200","GO:0070200","establishment of protein localization to telomere","7/1840","18/18870",0.00100095861096186,0.0161562773499218,0.0141908439491175,"TERF1/CCT3/CCT5/CCT6A/CCT7/DKC1/CCT2",7
"GO:1902570","GO:1902570","protein localization to nucleolus","7/1840","18/18870",0.00100095861096186,0.0161562773499218,0.0141908439491175,"RAN/MCRS1/GLUL/NOL8/POLR1A/WRN/RRS1",7
"GO:0071359","GO:0071359","cellular response to dsRNA","8/1840","23/18870",0.00103254338241456,0.0166175020180022,0.0145959600008201,"CAV1/IFIH1/MAVS/RALB/PQBP1/IFIT1/ZCCHC3/MUL1",8
"GO:0031400","GO:0031400","negative regulation of protein modification process","63/1840","437/18870",0.00103545054411621,0.0166175020180022,0.0145959600008201,"PARP10/CAV1/PRKAR1B/PLK1/MACROH2A1/PPP2R1A/DUSP3/DTX3L/PRKAR1A/PRNP/PARP14/WWTR1/SIRPA/NR2F2/GNAQ/AKT1S1/TESK1/PWP1/U2AF2/CIB1/CHMP6/YWHAB/CORO1C/TRIM21/MVP/DNAJA1/SMPD1/PBK/VPS25/PPIA/PTPN13/CRY2/SET/EIF4G1/TARBP2/COPS9/PPP2CA/ENG/BAG2/GNL3L/AKT1/PTPA/CACTIN/DGKQ/PPP1R15A/PRKCE/WARS1/ADAR/TRIM27/PPP1R8/BEX3/DBI/CEP43/IPO5/UCHL1/CTDSP1/LRRK2/TRIM44/HSPA1A/SPRY2/CTNNB1/HIPK3/SH3BP5L",63
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","35/1840","209/18870",0.00105235040155517,0.0168406045741749,0.014791921823629,"MEPCE/PRMT2/SMARCD1/FAM83D/CUL4A/GTSE1/RPTOR/PML/ARID1A/ARID2/ADAMTS1/KIF14/PSME2/EIF4G1/METTL13/PPP2CA/SMARCB1/ACTB/AKT1/ACVR1/ID2/TRIM39/MBLAC1/DDRGK1/PBRM1/CDK10/PHB2/INO80/PLRG1/NACC2/CTDSP1/BCL7B/FBXO7/DPF2/ARID1B",35
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","30/1840","171/18870",0.00109138370511634,0.0174156314535184,0.0152969958907903,"CAV1/TNFRSF1A/SPHK1/OAS1/MAVS/PARP14/IRAK1/RIPK1/CNOT7/PARP9/IRF7/CARD8/PIAS4/CACTIN/TRIM41/TTLL12/OAS3/IL7/AXL/ADAR/METTL3/MUL1/PPP2CB/VRK2/TRIM44/TRAIP/EIF4E2/HSPA1A/YTHDF3/CASP8",30
"GO:0032212","GO:0032212","positive regulation of telomere maintenance via telomerase","10/1840","34/18870",0.00111127637630629,0.0176768217556896,0.0155264120328172,"HNRNPA1/CCT3/CCT5/CCT6A/NEK2/XRCC5/CCT7/DKC1/CTNNB1/CCT2",10
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","16/1840","71/18870",0.00111719275828197,0.0176768217556896,0.0155264120328172,"HNRNPM/RBM8A/HNRNPA1/HNRNPL/PTBP1/RBM5/PUF60/KHDRBS1/MAGOH/SRSF6/PQBP1/RBM15/SFSWAP/RBFOX2/RSRC1/SFPQ",16
"GO:0045911","GO:0045911","positive regulation of DNA recombination","16/1840","71/18870",0.00111719275828197,0.0176768217556896,0.0155264120328172,"BRD8/CLCF1/CD40/KAT5/FUS/STAT6/EPC2/ARID2/EXOSC3/ZCWPW1/ACTB/EPC1/PIAS4/RUVBL2/RUVBL1/DMAP1",16
"GO:0000959","GO:0000959","mitochondrial RNA metabolic process","13/1840","52/18870",0.00115918529698792,0.0182897298123065,0.0160647589798414,"FASTKD2/ELAC2/PRORP/PNPT1/WARS2/TBRG4/FASTKD5/HSD17B10/RPUSD4/PUS1/EARS2/TWNK/YARS2",13
"GO:0002183","GO:0002183","cytoplasmic translational initiation","11/1840","40/18870",0.00117900113515145,0.0184043893968769,0.0161654700679633,"EIF4A1/MTOR/EIF5/EIF2AK4/EIF3F/EIF4G1/EIF3G/EIF3I/METTL3/EIF3J/EIF3B",11
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","11/1840","40/18870",0.00117900113515145,0.0184043893968769,0.0161654700679633,"PLK1/KAT5/KPNB1/NSFL1C/MAPRE1/SAPCD2/ZW10/ESPL1/NDC80/SPRY2/CENPA",11
"GO:0042307","GO:0042307","positive regulation of protein import into nucleus","11/1840","40/18870",0.00117900113515145,0.0184043893968769,0.0161654700679633,"RAN/MAVS/HSP90AA1/BAG3/ZPR1/TRIM28/RBM22/PIK3R1/FLNA/DMAP1/IPO5",11
"GO:2000736","GO:2000736","regulation of stem cell differentiation","17/1840","78/18870",0.00117955851573361,0.0184043893968769,0.0161654700679633,"PRICKLE1/CHD3/MBD3/KAT5/LTBP3/PWP1/YAP1/NOTCH1/CDK12/KDM3A/NELFB/SETD1A/ZFP36L2/METTL3/TEAD2/JAG1/OCIAD1",17
"GO:0034314","GO:0034314","Arp2/3 complex-mediated actin nucleation","12/1840","46/18870",0.00118924413691216,0.018504111681539,0.0162530609992922,"WASHC2A/RNH1/CORO1B/WASH6P/ARPC4/WASHC2C/NCKAP1/ARPC5/TRIM27/ARF1/ARPC3/ACTR3",12
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","26/1840","142/18870",0.00120417698056035,0.0186847019331699,0.016411682197983,"CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/MAD1L1/GTSE1/NBN/PML/CCNG1/INCENP/DYNC1LI1/FANCD2/IK/BIRC5/TRIM39/ZW10/CENPF/NDC80/BUB3/SPC25/CHMP4C/ZNF830/NEK11/GEN1",26
"GO:0048255","GO:0048255","mRNA stabilization","15/1840","65/18870",0.00122082258301367,0.0188908001344017,0.0165927082690593,"EIF4ENIF1/PAIP1/MYD88/IGF2BP1/FUS/CSDE1/HNRNPD/HNRNPC/YBX1/LARP1/IREB2/SYNCRIP/ANGEL2/NRDE2/CIRBP",15
"GO:1903313","GO:1903313","positive regulation of mRNA metabolic process","34/1840","203/18870",0.00122733106279878,0.0189393367575296,0.0166353403451067,"RBM3/PLEKHN1/EIF4ENIF1/DCPS/WDR77/NCL/PAIP1/UPF1/IGF2BP1/CSDE1/CNOT7/HNRNPD/CAPRIN1/PRPF19/SF3B4/PNPT1/PRDX6/PRMT5/EXOSC3/YBX1/HSPA8/CNOT4/SYNCRIP/PAN3/ZFP36L2/METTL3/CNOT6L/KHSRP/RC3H1/CNOT1/POLR2G/CNOT2/YTHDF3/CIRBP",34
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","58/1840","398/18870",0.00124008983695483,0.0190837934634939,0.0167622236937485,"CAV1/TNFRSF12A/NRP1/GHITM/CD44/EIF5A/PPP2R1A/ENO1/SOD1/CFLAR/HMGB2/RIPK1/LMNA/YAP1/BCAP31/LTBR/PML/BCLAF1/FAIM/NOC2L/FAS/PEA15/DNAJA1/NDUFS3/MAPK7/PPIA/CTSL/ING5/TGFBR1/ZC3HC1/FIS1/STX4/PSMD10/SLC25A5/BMPR1B/AKT1/PIAS4/USP47/ACVR1/ZMYND11/CCAR2/TRIM39/CREB3/IL7/PRELID1/OPA1/PPIF/UBQLN1/TAF9/NACC2/LRRK2/IFI6/HSPA1A/FBXO7/PPP1CA/SFPQ/CTNNB1/MIF",58
"GO:0000054","GO:0000054","ribosomal subunit export from nucleus","6/1840","14/18870",0.00128362281351856,0.0195926884335156,0.0172092108894779,"RAN/EIF6/NUP88/NOP9/LTV1/ABCE1",6
"GO:0033750","GO:0033750","ribosome localization","6/1840","14/18870",0.00128362281351856,0.0195926884335156,0.0172092108894779,"RAN/EIF6/NUP88/NOP9/LTV1/ABCE1",6
"GO:0090646","GO:0090646","mitochondrial tRNA processing","6/1840","14/18870",0.00128362281351856,0.0195926884335156,0.0172092108894779,"ELAC2/PRORP/PNPT1/HSD17B10/RPUSD4/PUS1",6
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","49/1840","324/18870",0.00130006887824474,0.0197899373688366,0.0173824642200345,"RAPGEF3/ANP32B/RAN/CCT3/PRKAR1A/PRNP/MAVS/MPC2/UBE2L3/NMT1/ARHGEF5/LEPROT/BCAP31/CIB1/HSP90AA1/CCT5/BAG3/PPIA/FIS1/BAP1/MIEF2/SH3GLB1/ZPR1/PCNT/STX4/SAR1B/CCT6A/TRIM28/RBM22/IRS2/PIK3R1/CCT7/FLNA/OSBP/PRKCE/DKC1/DMAP1/VPS35/PTPN23/SLC2A2/VEGFC/ATP2C1/IPO5/CEP135/PDCD5/CAPN10/AKT2/ERBB2/CCT2",49
"GO:0006360","GO:0006360","transcription by RNA polymerase I","16/1840","72/18870",0.00130862092157765,0.0198662803148694,0.017449519941492,"UBTF/MACROH2A1/NCL/MTOR/PWP1/CREBBP/HEATR1/POLR2F/POLR1B/POLR1A/SMARCB1/MYBBP1A/FLNA/MAF1/DDX21/ERBB2",16
"GO:0032608","GO:0032608","interferon-beta production","14/1840","59/18870",0.00131815703790021,0.0199034625857137,0.0174821789378559,"NMI/OAS2/OAS1/IFIH1/MAVS/PPM1B/SIRPA/HMGB2/HSP90AA1/IRF7/CACTIN/OAS3/TRIM38/TRAIP",14
"GO:0032648","GO:0032648","regulation of interferon-beta production","14/1840","59/18870",0.00131815703790021,0.0199034625857137,0.0174821789378559,"NMI/OAS2/OAS1/IFIH1/MAVS/PPM1B/SIRPA/HMGB2/HSP90AA1/IRF7/CACTIN/OAS3/TRIM38/TRAIP",14
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","28/1840","158/18870",0.00134212812069716,0.0201659864454941,0.0177127664083713,"RAPGEF3/ANP32B/RAN/PRNP/MAVS/UBE2L3/NMT1/LEPROT/BCAP31/CIB1/HSP90AA1/BAG3/FIS1/BAP1/MIEF2/SH3GLB1/ZPR1/PCNT/SAR1B/TRIM28/RBM22/PIK3R1/FLNA/DMAP1/IPO5/PDCD5/AKT2/ERBB2",28
"GO:0051100","GO:0051100","negative regulation of binding","23/1840","121/18870",0.00134272368357037,0.0201659864454941,0.0177127664083713,"CAV1/AURKA/SUMO3/HMGA2/HFE/LRPAP1/RALB/PEX19/SYMPK/ACTB/BAG2/GNL3L/AKT1/GTF2F1/IFIT2/TFIP11/IFI16/IFIT1/PEX14/PSME3IP1/ATP2A2/LRRK2/PPP1CA",23
"GO:0032508","GO:0032508","DNA duplex unwinding","17/1840","79/18870",0.00136890418322293,0.0205043594591018,0.018009975878641,"NAV2/PIF1/SSBP1/MCM9/UPF1/CHTF8/NBN/XRCC6/XRCC5/RTEL1/WRN/RUVBL2/POLQ/SUB1/RUVBL1/DDX1/TWNK",17
"GO:0002218","GO:0002218","activation of innate immune response","43/1840","276/18870",0.00138669057374409,0.0207155344487249,0.0181954611398056,"CAV1/NMI/PHB1/CD40/OAS1/IFIH1/RSAD2/MAVS/HMGB1/NPLOC4/MYD88/IRAK1/HSPD1/HSP90AA1/CREBBP/XRCC6/ECSIT/LRCH4/TARBP2/PPP2CA/PQBP1/XRCC5/IRF7/CARD8/HSPA8/IFI16/CACTIN/PIK3R1/ZCCHC3/TSPAN6/TRAF6/UFD1/OAS3/PRKCE/IFI35/FOSL1/PHB2/UBQLN1/LRRC14/IPO5/NLRP3/HSPA1A/SFPQ",43
"GO:2000059","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","13/1840","53/18870",0.00140093091354812,0.0208727558127315,0.0183335563082508,"HSP90AB1/HFE/HIPK2/PML/PDCL3/PBK/TLK2/USP14/CCAR2/TRIM39/DDRGK1/TAF9/PHF20L1",13
"GO:0016093","GO:0016093","polyprenol metabolic process","8/1840","24/18870",0.00141764157643703,0.0208999809313564,0.0183574694536824,"MPDU1/DOLPP1/DHDDS/ALG8/ALG1/ALG13/ALG9/ALG3",8
"GO:0043574","GO:0043574","peroxisomal transport","8/1840","24/18870",0.00141764157643703,0.0208999809313564,0.0183574694536824,"PEX10/PEX19/PEX3/HACL1/PEX16/PEX5/PEX14/PEX26",8
"GO:0050686","GO:0050686","negative regulation of mRNA processing","8/1840","24/18870",0.00141764157643703,0.0208999809313564,0.0183574694536824,"HNRNPA2B1/RBM42/PTBP1/U2AF2/DYRK1A/SRSF6/SFSWAP/ZC3H14",8
"GO:0061615","GO:0061615","glycolytic process through fructose-6-phosphate","8/1840","24/18870",0.00141764157643703,0.0208999809313564,0.0183574694536824,"PKM/ENO1/HK2/TPI1/ADPGK/PGK1/PPP2CA/PFKL",8
"GO:0032205","GO:0032205","negative regulation of telomere maintenance","10/1840","35/18870",0.00142151244553229,0.0209021869281541,0.0183594070879301,"TERF1/HNRNPA1/PIF1/NAT10/EXOSC10/NBN/HNRNPC/RTEL1/GNL3L/TEN1",10
"GO:0062042","GO:0062042","regulation of cardiac epithelial to mesenchymal transition","5/1840","10/18870",0.0014517862040869,0.0211898822262599,0.0186121038566157,"NOTCH1/TGFBR1/ENG/ACVR1/JAG1",5
"GO:0006337","GO:0006337","nucleosome disassembly","7/1840","19/18870",0.00145239534575575,0.0211898822262599,0.0186121038566157,"SMARCD1/GRWD1/ARID1A/ARID2/SET/SMARCB1/SSRP1",7
"GO:2000641","GO:2000641","regulation of early endosome to late endosome transport","7/1840","19/18870",0.00145239534575575,0.0211898822262599,0.0186121038566157,"RAB21/MSN/CHMP3/EZR/PTPN23/MTMR2/DNAJC13",7
"GO:0032467","GO:0032467","positive regulation of cytokinesis","12/1840","47/18870",0.00145736711533732,0.0212073344218905,0.0186274329686011,"CDCA8/CDC25B/CHMP3/KIF23/KIF14/RACGAP1/INCENP/BIRC5/CIT/POLDIP2/PRKCE/PKP4",12
"GO:0032509","GO:0032509","endosome transport via multivesicular body sorting pathway","11/1840","41/18870",0.00147127458622383,0.0213543910873883,0.0187565999881167,"VCP/CHMP3/LEPROT/HGS/CHMP6/UBXN6/VPS25/CHMP4B/PTPN23/CHMP4C/RILP",11
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","37/1840","229/18870",0.00150319826696978,0.0217615068700239,0.0191141895748437,"PHF19/HCFC1/PHB1/KMT2D/LMNB1/SMARCD1/HMGA2/MACROH2A1/MBD3/MCRS1/HIPK2/POLE3/HMGB1/TRIP12/LMNA/EXOSC10/NOC2L/MSL3/ARID1A/EIF1/NIBAN2/DYRK1A/TRIM28/SMARCB1/EPC1/CGGBP1/IFI16/SUV39H1/HDAC9/TRIM27/METTL3/TET3/NRDE2/WDR5/RBM15/KANSL2/ARID1B",37
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","33/1840","198/18870",0.00156096280015579,0.022539660792995,0.0197976800008935,"VCP/PFN1/PSMC6/TERF1/MET/MAVS/MSN/MYD88/PSRC1/ARHGEF5/MTOR/BAIAP2/HSP90AA1/RHOC/MAPRE1/WASHC2C/SH3GLB1/TOGARAM1/EIF4G1/PPP2CA/AJUBA/NCKAP1/GNL3L/FERMT1/NRG1/PRKCE/WARS1/MMP3/PFN2/CRBN/VASP/FER/HSPA1A",33
"GO:0006368","GO:0006368","transcription elongation by RNA polymerase II","22/1840","116/18870",0.001740402269038,0.0250662552440679,0.0220169107556846,"MED16/MED24/ADRM1/INTS10/CDK12/NELFB/INTS2/NELFCD/MED10/GTF2F1/ZMYND11/ZMYND8/LDB1/PBRM1/SUPT4H1/CCNK/ENY2/MED6/INTS14/NELFE/LARP7/CTNNB1",22
"GO:0006261","GO:0006261","DNA-templated DNA replication","28/1840","161/18870",0.00179538620944794,0.0256607743981401,0.0225391058354961,"TERF1/ALYREF/POLE4/POLE3/SSBP1/MCM9/UPF1/CHTF8/NBN/POLG/DBF4/CENPX/DBF4B/ZPR1/RTF2/RTEL1/WRN/WIZ/CHRAC1/POLQ/ORC2/INO80/NUCKS1/TWNK/ZNF830/TRAIP/WDR18/GEN1",28
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","28/1840","161/18870",0.00179538620944794,0.0256607743981401,0.0225391058354961,"VCP/RAN/ALDOA/ENO1/NDUFA9/NT5E/NDUFB8/ATP5PB/ATP5MF/NME2/NDUFS3/NME1/FIS1/ATP6V1B2/NDUFA10/HSPA8/SDHC/OPA1/NDUFB4/ATP5MG/NDUFS6/STOML2/NMNAT1/LRRK2/ATP5F1E/HSPA1A/ATP5MC1/SLC25A13",28
"GO:0051017","GO:0051017","actin filament bundle assembly","28/1840","161/18870",0.00179538620944794,0.0256607743981401,0.0225391058354961,"RAPGEF3/PFN1/NRP1/MET/LIMD2/ZYX/CORO1B/ARHGEF5/MTOR/TESK1/BAIAP2/ITGB5/RHOC/SORBS3/SYNPO/TGFBR1/PLS3/PIK3R1/FLNA/PXN/EZR/STMN1/FHOD1/PFN2/ACTG1/ADD1/SHANK1/ACTN1",28
"GO:0007015","GO:0007015","actin filament organization","65/1840","464/18870",0.00180755977733129,0.0257691961148981,0.0226343379010199,"RAPGEF3/CAP2/FLII/PFN1/NRP1/ALDOA/MET/MICAL2/TPM3/LIMD2/WASHC2A/TAGLN2/RNH1/ZYX/CORO1B/MSRB1/ARHGEF5/MTOR/TESK1/SHROOM4/CORO1C/BAIAP2/ITGB5/WDR1/RHOC/CFL1/SORBS3/DIAPH1/SYNPO/WASH6P/ARPC4/TGFBR1/WASHC2C/RASA1/TPM4/BCAR1/PLS3/NCKAP1/CNN2/PIK3R1/FLNA/KANK1/PRKCE/PXN/EZR/ARPC5/STMN1/FHOD1/GAS2L3/ARFGEF1/GBA2/TRIM27/CAPZA1/PFN2/ARF1/ACTG1/ARPC3/ADD1/VASP/PLEC/FER/ACTR3/SHANK1/ACTN1/TMSB10",65
"GO:0045292","GO:0045292","mRNA cis splicing, via spliceosome","11/1840","42/18870",0.00182028082984845,0.0258718061317849,0.0227244652679696,"SF3A1/DCPS/SNRPC/DDX23/RBM22/C9orf78/CACTIN/SART1/SNRNP200/SFSWAP/CWC15",11
"GO:0031123","GO:0031123","RNA 3'-end processing","20/1840","102/18870",0.00182396924126523,0.0258718061317849,0.0227244652679696,"CPSF6/EXOSC10/ELAC2/TOE1/PNPT1/INTS2/CPSF2/SYMPK/EXOSC3/SCAF8/CSTF2/MBLAC1/DKC1/HSD17B10/VIRMA/ZC3H14/CPSF1/INTS14/LARP7/ZC3H3",20
"GO:0032092","GO:0032092","positive regulation of protein binding","14/1840","61/18870",0.001855177047056,0.0261822348575718,0.0229971299115353,"CAV1/NRP1/RAN/DTX3L/HFE/HIPK2/RALB/TRIM21/ANXA2/DERL1/PPP2CA/PPP2CB/ADD1/LRRK2",14
